id,nome,turno,periodo,nota1,nota2,nota3
aluno_1639,Lucas Rodrigues,Manhã,3,9.5,1.2,9.4
aluno_1640,Gabriel Rodrigues,Manhã,5,3.2,6.9,7.2
aluno_1641,Paulo Nascimento,Noite,1,0.1,3.5,8.4
aluno_1642,Helena Pereira,Noite,2,5.8,4.6,7.0
aluno_1643,Fernanda Santos,Manhã,2,5.9,2.9,9.9
aluno_1644,Vinicius Costa,Tarde,2,1.7,1.2,8.8
aluno_1645,Fernanda Santos,Tarde,1,1.2,1.0,4.6
aluno_1646,Helena Costa,Noite,2,2.9,4.2,7.9
aluno_1647,Fernanda Nascimento,Manhã,1,2.9,3.7,1.8
aluno_1648,Nicolas Oliveira,Tarde,4,5.9,0.4,7.2
aluno_1649,Daniela Costa,Noite,1,9.0,2.3,0.4
aluno_1650,Samuel Nascimento,Tarde,1,6.3,7.2,8.5
aluno_1651,Yasmin Souza,Tarde,2,5.8,6.0,1.1
aluno_1652,Tatiane Souza,Noite,4,9.3,4.6,9.9
aluno_1653,Juliana Silva,Noite,4,3.0,2.8,5.3
aluno_1654,Yasmin Rodrigues,Manhã,5,0.7,8.1,9.2
aluno_1655,Ana Silva,Tarde,4,3.8,3.8,3.7
aluno_1656,Helena Pereira,Manhã,1,6.3,8.8,3.0
aluno_1657,Renata Santos,Noite,5,9.7,3.1,4.5
aluno_1658,Yasmin Costa,Manhã,2,5.7,3.8,1.5
aluno_1659,Olivia Pereira,Noite,1,8.9,9.3,2.5
aluno_1660,Ana Almeida,Noite,4,3.5,8.5,0.7
aluno_1661,Paulo Silva,Tarde,1,2.6,4.2,6.7
aluno_1662,Olivia Silva,Tarde,4,5.9,1.9,0.2
aluno_1663,Fernanda Costa,Tarde,2,7.0,7.6,3.8
aluno_1664,Bruno Lima,Tarde,4,5.1,8.2,2.5
aluno_1665,Carlos Souza,Noite,1,4.9,5.2,2.9
aluno_1666,Samuel Silva,Manhã,2,6.0,8.0,9.9
aluno_1667,Renata Nascimento,Manhã,3,7.3,5.5,5.2
aluno_1668,Helena Lima,Manhã,1,5.4,0.2,0.0
aluno_1669,Juliana Costa,Tarde,3,5.4,3.6,8.1
aluno_1670,Mariana Oliveira,Noite,2,3.4,8.7,0.8
aluno_1671,Samuel Nascimento,Tarde,4,9.9,9.8,0.9
aluno_1672,Vinicius Costa,Noite,3,6.2,0.8,7.5
aluno_1673,Fernanda Lima,Noite,2,2.3,8.3,1.0
aluno_1674,Daniela Oliveira,Tarde,1,4.4,4.3,4.2
aluno_1675,Samuel Lima,Tarde,1,3.5,9.3,8.4
aluno_1676,Igor Nascimento,Tarde,1,9.6,8.0,8.5
aluno_1677,Bruno Silva,Noite,1,0.4,3.7,1.3
aluno_1678,Tatiane Nascimento,Tarde,4,4.8,4.6,2.6
aluno_1679,Gabriel Pereira,Tarde,3,3.2,9.4,3.4
aluno_1680,Olivia Souza,Manhã,3,1.2,8.3,4.6
aluno_1681,Samuel Santos,Tarde,2,5.5,4.4,4.4
aluno_1682,Vinicius Nascimento,Noite,1,3.5,3.7,2.0
aluno_1683,Eduardo Rodrigues,Manhã,3,7.5,9.8,8.7
aluno_1684,Bruno Nascimento,Manhã,2,1.9,4.2,5.4
aluno_1685,Eduardo Nascimento,Manhã,1,6.9,3.6,1.2
aluno_1686,Igor Pereira,Tarde,3,10.0,2.8,6.1
aluno_1687,Helena Costa,Noite,1,3.0,5.3,9.9
aluno_1688,Nicolas Oliveira,Tarde,3,5.2,2.1,2.8
aluno_1689,Vinicius Pereira,Manhã,4,8.7,2.0,5.0
aluno_1690,Juliana Costa,Noite,1,1.0,2.2,2.3
aluno_1691,Mariana Lima,Noite,5,5.7,7.1,2.1
aluno_1692,Carlos Lima,Tarde,4,6.4,6.1,3.4
aluno_1693,Tatiane Pereira,Tarde,3,9.7,8.0,9.3
aluno_1694,Gabriel Lima,Manhã,2,5.1,4.4,4.7
aluno_1695,Vinicius Santos,Noite,5,8.7,3.2,8.2
aluno_1696,Bruno Santos,Noite,3,2.1,1.5,6.0
aluno_1697,Nicolas Rodrigues,Tarde,4,9.8,7.2,3.4
aluno_1698,Eduardo Costa,Noite,4,7.7,4.7,9.8
aluno_1699,Ana Santos,Manhã,5,1.4,0.7,2.0
aluno_1700,Carlos Costa,Tarde,3,2.6,6.2,2.1
aluno_1701,Lucas Pereira,Noite,4,5.2,0.5,4.2
aluno_1702,Samuel Rodrigues,Noite,1,5.2,1.1,2.6
aluno_1703,Eduardo Oliveira,Tarde,2,3.9,5.8,8.9
aluno_1704,Renata Santos,Noite,1,9.5,9.6,3.3
aluno_1705,Bruno Almeida,Manhã,3,9.9,8.1,9.8
aluno_1706,Igor Nascimento,Tarde,1,5.8,1.1,4.8
aluno_1707,Vinicius Souza,Tarde,3,7.5,2.5,3.6
aluno_1708,Gabriel Silva,Manhã,2,7.3,2.1,7.6
aluno_1709,Samuel Lima,Noite,3,2.7,3.3,2.4
aluno_1710,Tatiane Lima,Manhã,1,3.5,9.8,5.7
aluno_1711,Igor Souza,Tarde,3,2.6,5.9,8.4
aluno_1712,Paulo Almeida,Noite,3,3.0,2.4,8.3
aluno_1713,Helena Pereira,Tarde,5,9.9,4.0,8.8
aluno_1714,Igor Lima,Manhã,1,6.3,3.9,8.5
aluno_1715,Bruno Silva,Noite,5,3.5,5.4,2.3
aluno_1716,Eduardo Souza,Manhã,4,3.4,5.5,2.5
aluno_1717,Samuel Pereira,Manhã,4,6.1,2.3,2.2
aluno_1718,Fernanda Lima,Noite,2,4.2,5.0,6.8
aluno_1719,Eduardo Santos,Tarde,3,10.0,6.1,1.6
aluno_1720,Samuel Nascimento,Manhã,3,6.5,5.8,2.4
aluno_1721,Samuel Souza,Noite,1,0.5,4.0,5.4
aluno_1722,Fernanda Silva,Noite,3,3.8,3.5,4.8
aluno_1723,Helena Santos,Manhã,3,1.9,2.2,3.8
aluno_1724,Mariana Pereira,Manhã,1,7.1,9.3,6.3
aluno_1725,Ana Rodrigues,Manhã,4,5.6,3.9,8.7
aluno_1726,Igor Nascimento,Noite,3,3.1,9.0,1.2
aluno_1727,Gabriel Rodrigues,Noite,3,2.2,9.4,2.5
aluno_1728,Lucas Rodrigues,Manhã,4,3.5,4.9,4.0
aluno_1729,Lucas Santos,Tarde,4,7.4,7.9,4.6
aluno_1730,Bruno Lima,Tarde,1,4.9,7.4,6.9
aluno_1731,Mariana Rodrigues,Tarde,3,1.2,2.0,0.2
aluno_1732,Mariana Costa,Tarde,3,4.3,5.3,10.0
aluno_1733,Samuel Costa,Noite,2,1.3,9.9,1.9
aluno_1734,Yasmin Pereira,Manhã,4,6.9,8.3,7.0
aluno_1735,Bruno Oliveira,Tarde,5,9.4,4.5,0.9
aluno_1736,Samuel Pereira,Noite,2,6.3,9.4,2.5
aluno_1737,Vinicius Silva,Manhã,4,5.5,0.7,1.5
aluno_1738,Nicolas Souza,Tarde,1,0.4,6.6,7.3
aluno_1739,Lucas Almeida,Noite,5,6.7,8.6,2.5
aluno_1740,Carlos Lima,Noite,2,3.8,8.6,7.1
aluno_1741,Yasmin Lima,Manhã,4,2.0,2.3,8.7
aluno_1742,Fernanda Souza,Manhã,2,6.4,5.1,5.3
aluno_1743,Paulo Almeida,Noite,4,0.8,9.5,7.1
aluno_1744,Carlos Rodrigues,Manhã,3,1.7,2.7,5.0
aluno_1745,Helena Oliveira,Tarde,4,9.5,2.4,7.4
aluno_1746,Carlos Santos,Manhã,2,8.5,5.2,8.7
aluno_1747,Juliana Costa,Noite,4,2.3,1.3,3.9
aluno_1748,Mariana Costa,Noite,4,4.3,0.3,7.8
aluno_1749,Mariana Rodrigues,Manhã,5,1.5,4.6,3.2
aluno_1750,Carlos Santos,Tarde,3,7.1,2.5,1.9
aluno_1751,Juliana Nascimento,Manhã,2,6.6,6.7,8.5
aluno_1752,Nicolas Silva,Noite,4,10.0,3.9,3.6
aluno_1753,Bruno Almeida,Noite,1,2.2,8.2,1.8
aluno_1754,Olivia Costa,Tarde,3,5.8,2.9,3.4
aluno_1755,Helena Lima,Noite,2,0.9,4.8,6.0
aluno_1756,Renata Pereira,Manhã,2,7.5,1.1,1.3
aluno_1757,Samuel Rodrigues,Tarde,2,1.3,8.8,1.3
aluno_1758,Ana Nascimento,Noite,5,2.6,4.6,0.3
aluno_1759,Paulo Souza,Noite,4,5.4,0.4,2.8
aluno_1760,Daniela Almeida,Tarde,5,8.8,0.5,5.0
aluno_1761,Lucas Rodrigues,Manhã,2,7.6,8.5,0.6
aluno_1762,Carlos Nascimento,Manhã,4,8.3,2.2,6.0
aluno_1763,Carlos Almeida,Manhã,4,2.3,6.3,4.3
aluno_1764,Yasmin Nascimento,Noite,5,7.6,4.0,3.3
aluno_1765,Daniela Rodrigues,Manhã,5,9.6,9.5,1.7
aluno_1766,Tatiane Souza,Manhã,1,9.4,9.2,2.3
aluno_1767,Tatiane Pereira,Noite,2,3.6,4.8,3.8
aluno_1768,Helena Silva,Manhã,1,7.6,0.2,1.2
aluno_1769,Nicolas Rodrigues,Tarde,2,1.1,9.6,4.5
aluno_1770,Mariana Oliveira,Tarde,2,8.1,8.6,4.9
aluno_1771,Nicolas Santos,Tarde,5,3.0,6.1,5.0
aluno_1772,Yasmin Souza,Tarde,5,8.0,8.0,0.3
aluno_1773,Tatiane Pereira,Tarde,3,1.5,2.8,1.4
aluno_1774,Eduardo Nascimento,Tarde,1,3.3,0.2,5.9
aluno_1775,Carlos Nascimento,Manhã,3,2.5,7.8,7.3
aluno_1776,Eduardo Rodrigues,Noite,4,1.5,6.3,0.2
aluno_1777,Mariana Nascimento,Manhã,3,3.3,1.6,4.3
aluno_1778,Carlos Rodrigues,Manhã,1,6.9,6.0,0.6
aluno_1779,Mariana Costa,Manhã,2,6.3,6.2,0.9
aluno_1780,Paulo Santos,Manhã,1,3.2,5.9,9.0
aluno_1781,Samuel Santos,Manhã,3,0.5,6.5,6.4
aluno_1782,Renata Pereira,Manhã,4,4.8,2.0,6.4
aluno_1783,Renata Santos,Noite,3,2.7,3.9,1.2
aluno_1784,Ana Silva,Noite,4,9.5,8.1,9.2
aluno_1785,Bruno Souza,Noite,1,1.6,4.0,0.0
aluno_1786,Ana Oliveira,Noite,4,3.7,1.8,2.6
aluno_1787,Juliana Silva,Noite,4,5.0,5.7,8.4
aluno_1788,Igor Costa,Manhã,4,3.6,5.4,9.6
aluno_1789,Juliana Costa,Tarde,4,7.1,4.7,2.2
aluno_1790,Bruno Pereira,Manhã,4,5.6,9.6,2.3
aluno_1791,Nicolas Rodrigues,Tarde,5,6.1,1.6,4.8
aluno_1792,Mariana Rodrigues,Tarde,2,9.7,6.2,2.3
aluno_1793,Bruno Almeida,Noite,1,0.4,6.6,3.9
aluno_1794,Mariana Almeida,Tarde,5,8.4,6.1,1.8
aluno_1795,Bruno Nascimento,Tarde,5,9.5,5.6,6.9
aluno_1796,Mariana Oliveira,Noite,3,0.2,9.8,0.2
aluno_1797,Olivia Santos,Tarde,5,8.5,9.1,2.8
aluno_1798,Samuel Rodrigues,Manhã,5,7.5,6.0,6.9
aluno_1799,Samuel Almeida,Manhã,5,6.8,9.6,3.9
aluno_1800,Juliana Souza,Manhã,5,4.9,0.5,8.3
aluno_1801,Lucas Almeida,Manhã,1,5.8,1.1,0.1
aluno_1802,Gabriel Nascimento,Tarde,5,6.9,3.3,1.1
aluno_1803,Mariana Lima,Tarde,1,4.4,3.3,5.2
aluno_1804,Vinicius Nascimento,Noite,3,9.3,3.2,0.7
aluno_1805,Nicolas Santos,Tarde,5,5.0,5.3,6.3
aluno_1806,Daniela Almeida,Noite,5,4.4,1.5,3.3
aluno_1807,Helena Oliveira,Noite,4,3.8,2.2,2.6
aluno_1808,Samuel Nascimento,Manhã,5,3.3,9.0,6.2
aluno_1809,Samuel Lima,Noite,5,8.4,6.8,3.9
aluno_1810,Igor Lima,Noite,2,3.9,0.7,4.1
aluno_1811,Fernanda Santos,Tarde,4,0.1,8.2,4.3
aluno_1812,Ana Rodrigues,Manhã,2,3.9,9.5,5.0
aluno_1813,Yasmin Lima,Manhã,4,2.0,6.9,1.3
aluno_1814,Lucas Silva,Tarde,2,0.9,6.6,7.3
aluno_1815,Renata Lima,Tarde,2,9.0,7.0,0.1
aluno_1816,Gabriel Lima,Tarde,4,2.1,1.4,3.7
aluno_1817,Bruno Santos,Noite,3,3.9,7.4,4.7
aluno_1818,Igor Santos,Tarde,5,0.5,1.6,6.9
aluno_1819,Eduardo Santos,Tarde,1,5.7,2.4,8.2
aluno_1820,Bruno Santos,Manhã,1,9.8,5.2,1.5
aluno_1821,Nicolas Lima,Tarde,1,2.9,2.2,0.5
aluno_1822,Juliana Almeida,Tarde,5,9.1,3.9,9.4
aluno_1823,Samuel Nascimento,Manhã,4,5.6,3.5,3.8
aluno_1824,Yasmin Lima,Noite,4,8.5,7.1,4.3
aluno_1825,Juliana Nascimento,Noite,4,2.3,7.9,7.0
aluno_1826,Tatiane Almeida,Manhã,5,6.8,6.5,4.4
aluno_1827,Paulo Almeida,Manhã,1,7.0,0.7,8.4
aluno_1828,Yasmin Rodrigues,Noite,4,5.5,2.6,1.2
aluno_1829,Helena Lima,Noite,5,2.3,4.7,3.3
aluno_1830,Juliana Santos,Manhã,2,9.3,2.0,6.0
aluno_1831,Paulo Almeida,Manhã,2,5.2,0.4,5.5
aluno_1832,Lucas Nascimento,Tarde,1,8.7,6.2,7.7
aluno_1833,Tatiane Silva,Noite,1,2.7,0.3,2.3
aluno_1834,Fernanda Pereira,Manhã,4,6.8,6.8,2.1
aluno_1835,Eduardo Rodrigues,Manhã,1,2.1,9.3,5.5
aluno_1836,Carlos Lima,Tarde,3,6.8,6.8,3.9
aluno_1837,Yasmin Silva,Noite,3,5.6,9.8,1.7
aluno_1838,Daniela Santos,Noite,1,0.7,2.7,1.3
aluno_1839,Mariana Oliveira,Noite,3,8.3,5.0,0.2
aluno_1840,Eduardo Pereira,Manhã,3,0.8,4.4,3.3
aluno_1841,Igor Nascimento,Tarde,2,7.7,0.1,0.6
aluno_1842,Tatiane Lima,Tarde,4,8.9,4.3,6.6
aluno_1843,Carlos Almeida,Noite,1,0.9,3.0,6.6
aluno_1844,Igor Almeida,Noite,5,0.4,0.7,1.2
aluno_1845,Bruno Santos,Tarde,4,8.7,1.0,4.6
aluno_1846,Lucas Pereira,Tarde,3,7.2,4.3,3.8
aluno_1847,Ana Almeida,Tarde,3,9.7,3.5,7.2
aluno_1848,Ana Souza,Manhã,3,2.2,1.6,4.4
aluno_1849,Eduardo Lima,Tarde,3,9.3,2.6,2.1
aluno_1850,Juliana Almeida,Tarde,1,7.6,1.4,5.2
aluno_1851,Nicolas Santos,Noite,4,0.9,2.9,0.2
aluno_1852,Helena Pereira,Noite,2,0.7,7.2,0.9
aluno_1853,Mariana Costa,Noite,2,5.1,8.3,5.5
aluno_1854,Eduardo Pereira,Tarde,1,2.7,4.3,7.8
aluno_1855,Carlos Nascimento,Manhã,1,7.2,0.1,2.7
aluno_1856,Lucas Silva,Manhã,1,8.4,3.1,9.9
aluno_1857,Bruno Almeida,Manhã,1,4.8,3.0,1.2
aluno_1858,Ana Oliveira,Tarde,1,5.5,6.8,6.8
aluno_1859,Samuel Almeida,Noite,1,8.9,1.2,2.6
aluno_1860,Paulo Souza,Tarde,3,2.3,1.5,4.2
aluno_1861,Mariana Nascimento,Noite,5,2.9,9.7,4.3
aluno_1862,Gabriel Silva,Noite,4,7.9,7.5,3.5
aluno_1863,Nicolas Rodrigues,Tarde,3,1.5,9.1,9.0
aluno_1864,Samuel Silva,Manhã,1,5.1,0.5,1.7
aluno_1865,Renata Almeida,Tarde,5,4.5,9.9,1.8
aluno_1866,Igor Lima,Tarde,2,7.1,3.1,10.0
aluno_1867,Fernanda Silva,Tarde,5,0.9,0.9,1.6
aluno_1868,Nicolas Lima,Tarde,4,8.8,7.9,3.5
aluno_1869,Olivia Oliveira,Manhã,2,0.2,6.4,3.7
aluno_1870,Carlos Pereira,Noite,3,0.5,7.4,4.8
aluno_1871,Mariana Lima,Tarde,1,5.7,9.2,0.1
aluno_1872,Mariana Oliveira,Manhã,5,6.6,7.7,0.2
aluno_1873,Nicolas Almeida,Manhã,4,8.2,1.4,1.2
aluno_1874,Daniela Silva,Tarde,1,5.8,7.7,2.6
aluno_1875,Helena Lima,Noite,3,10.0,5.0,9.6
aluno_1876,Eduardo Pereira,Noite,2,6.3,10.0,1.5
aluno_1877,Mariana Lima,Noite,4,4.7,8.7,8.6
aluno_1878,Daniela Lima,Tarde,5,2.6,5.2,8.8
aluno_1879,Igor Nascimento,Manhã,1,5.0,9.0,2.1
aluno_1880,Vinicius Rodrigues,Tarde,3,7.3,4.3,5.6
aluno_1881,Igor Rodrigues,Manhã,5,8.3,6.3,6.8
aluno_1882,Igor Pereira,Noite,2,7.2,2.1,6.5
aluno_1883,Olivia Oliveira,Manhã,2,1.8,5.3,3.7
aluno_1884,Paulo Lima,Tarde,2,2.6,8.9,2.6
aluno_1885,Juliana Santos,Tarde,1,7.8,1.6,3.0
aluno_1886,Mariana Souza,Noite,4,2.5,3.4,1.5
aluno_1887,Eduardo Nascimento,Noite,1,5.7,0.4,1.5
aluno_1888,Samuel Nascimento,Tarde,5,5.2,6.6,3.4
aluno_1889,Ana Santos,Manhã,5,8.7,8.1,9.0
aluno_1890,Juliana Rodrigues,Noite,1,4.0,5.3,0.8
aluno_1891,Juliana Santos,Tarde,5,1.3,5.5,7.6
aluno_1892,Tatiane Rodrigues,Noite,2,8.5,9.4,0.1
aluno_1893,Samuel Silva,Noite,5,3.2,5.2,9.4
aluno_1894,Fernanda Rodrigues,Manhã,2,5.3,7.5,2.3
aluno_1895,Eduardo Lima,Manhã,2,4.6,4.9,3.5
aluno_1896,Daniela Oliveira,Tarde,1,1.6,0.9,3.0
aluno_1897,Renata Lima,Tarde,3,7.3,3.3,2.9
aluno_1898,Olivia Santos,Manhã,1,4.4,1.8,2.9
aluno_1899,Fernanda Rodrigues,Manhã,2,8.4,7.3,8.5
aluno_1900,Juliana Almeida,Noite,5,7.3,9.3,7.1
aluno_1901,Paulo Silva,Tarde,3,1.2,1.6,6.3
aluno_1902,Samuel Almeida,Manhã,3,5.0,4.5,9.4
aluno_1903,Igor Almeida,Noite,1,8.3,6.2,8.2
aluno_1904,Olivia Almeida,Tarde,1,3.5,2.4,6.6
aluno_1905,Carlos Souza,Manhã,2,7.2,3.0,0.5
aluno_1906,Samuel Lima,Noite,1,0.4,0.5,3.8
aluno_1907,Helena Almeida,Noite,3,6.5,8.4,5.7
aluno_1908,Ana Costa,Noite,1,2.6,0.2,8.5
aluno_1909,Tatiane Souza,Manhã,4,4.8,7.8,6.6
aluno_1910,Helena Santos,Tarde,5,8.7,5.0,7.9
aluno_1911,Nicolas Costa,Noite,2,9.6,0.7,8.7
aluno_1912,Daniela Souza,Manhã,1,3.8,5.6,7.2
aluno_1913,Carlos Pereira,Manhã,5,7.8,6.5,5.8
aluno_1914,Carlos Almeida,Tarde,5,5.7,5.9,6.6
aluno_1915,Gabriel Pereira,Noite,1,1.6,2.5,0.7
aluno_1916,Igor Rodrigues,Tarde,5,4.7,6.9,6.7
aluno_1917,Yasmin Lima,Noite,1,7.1,6.8,9.5
aluno_1918,Carlos Rodrigues,Tarde,5,7.1,6.3,1.8
aluno_1919,Bruno Almeida,Tarde,1,4.8,8.1,2.8
aluno_1920,Eduardo Oliveira,Tarde,3,8.4,8.5,0.8
aluno_1921,Lucas Rodrigues,Tarde,4,7.3,0.5,4.1
aluno_1922,Eduardo Lima,Manhã,3,3.0,6.2,1.7
aluno_1923,Daniela Costa,Noite,2,5.4,0.0,8.7
aluno_1924,Helena Oliveira,Noite,5,8.6,7.3,9.1
aluno_1925,Paulo Almeida,Manhã,4,5.1,6.8,2.9
aluno_1926,Mariana Santos,Manhã,3,1.2,4.5,1.1
aluno_1927,Nicolas Pereira,Noite,2,5.9,0.4,9.4
aluno_1928,Paulo Costa,Tarde,1,5.3,7.2,9.8
aluno_1929,Fernanda Lima,Manhã,2,9.5,7.3,1.7
aluno_1930,Vinicius Almeida,Tarde,3,9.8,7.9,0.9
aluno_1931,Igor Santos,Noite,4,5.3,1.2,9.9
aluno_1932,Vinicius Nascimento,Tarde,2,8.2,9.0,4.1
aluno_1933,Paulo Almeida,Tarde,4,8.5,5.2,4.0
aluno_1934,Carlos Lima,Manhã,1,3.6,6.8,6.6
aluno_1935,Fernanda Santos,Noite,3,6.4,0.8,0.6
aluno_1936,Daniela Souza,Noite,4,5.2,0.8,6.6
aluno_1937,Lucas Rodrigues,Tarde,4,6.0,4.6,9.0
aluno_1938,Fernanda Costa,Noite,2,4.8,2.9,2.9
aluno_1939,Paulo Lima,Noite,1,8.3,8.1,2.3
aluno_1940,Yasmin Almeida,Tarde,5,4.3,3.3,0.1
aluno_1941,Daniela Oliveira,Tarde,4,7.2,7.3,2.8
aluno_1942,Lucas Almeida,Manhã,3,2.0,8.0,2.9
aluno_1943,Gabriel Santos,Manhã,4,9.1,0.4,4.4
aluno_1944,Yasmin Almeida,Noite,5,5.7,6.3,5.6
aluno_1945,Renata Silva,Noite,4,4.9,9.5,7.1
aluno_1946,Mariana Silva,Noite,4,4.0,5.2,1.7
aluno_1947,Helena Lima,Tarde,5,8.7,5.3,0.9
aluno_1948,Lucas Souza,Noite,2,4.7,2.8,8.8
aluno_1949,Samuel Oliveira,Manhã,2,7.0,1.3,9.7
aluno_1950,Fernanda Pereira,Noite,5,9.3,8.6,6.1
aluno_1951,Renata Costa,Noite,2,1.8,4.1,8.2
aluno_1952,Gabriel Nascimento,Manhã,3,9.4,7.9,5.3
aluno_1953,Vinicius Rodrigues,Tarde,1,0.9,1.6,8.7
aluno_1954,Lucas Oliveira,Manhã,5,6.9,3.9,2.8
aluno_1955,Carlos Silva,Noite,5,9.9,9.1,4.6
aluno_1956,Eduardo Rodrigues,Noite,3,5.1,5.0,5.8
aluno_1957,Vinicius Nascimento,Manhã,5,6.5,9.1,8.0
aluno_1958,Helena Costa,Noite,3,6.2,3.1,5.8
aluno_1959,Gabriel Costa,Noite,5,4.0,6.6,5.8
aluno_1960,Mariana Pereira,Noite,1,9.6,8.9,5.5
aluno_1961,Carlos Rodrigues,Manhã,3,3.7,6.7,7.2
aluno_1962,Fernanda Silva,Tarde,5,8.3,2.3,7.5
aluno_1963,Mariana Costa,Tarde,2,0.6,0.7,2.6
aluno_1964,Helena Souza,Tarde,5,5.4,1.5,0.1
aluno_1965,Samuel Santos,Noite,4,8.4,9.0,6.1
aluno_1966,Carlos Oliveira,Manhã,3,9.4,3.8,8.5
aluno_1967,Tatiane Souza,Noite,3,9.5,3.0,6.7
aluno_1968,Paulo Oliveira,Tarde,5,4.0,1.8,9.4
aluno_1969,Tatiane Rodrigues,Manhã,4,0.4,4.3,6.4
aluno_1970,Samuel Oliveira,Manhã,5,1.1,5.0,3.0
aluno_1971,Olivia Almeida,Manhã,1,9.6,8.9,7.1
aluno_1972,Eduardo Santos,Manhã,2,4.4,5.4,0.5
aluno_1973,Vinicius Silva,Tarde,3,8.7,8.4,0.7
aluno_1974,Tatiane Costa,Manhã,5,5.7,3.4,1.5
aluno_1975,Ana Costa,Tarde,5,7.4,6.2,3.4
aluno_1976,Juliana Oliveira,Tarde,2,5.1,8.4,5.0
aluno_1977,Paulo Rodrigues,Manhã,3,7.9,6.1,9.0
aluno_1978,Helena Almeida,Noite,1,8.9,4.4,0.1
aluno_1979,Gabriel Rodrigues,Manhã,2,5.7,5.0,8.9
aluno_1980,Bruno Costa,Tarde,3,7.9,2.7,1.0
aluno_1981,Tatiane Souza,Tarde,2,3.8,6.1,9.0
aluno_1982,Paulo Almeida,Tarde,2,5.9,9.2,8.7
aluno_1983,Igor Costa,Tarde,3,1.4,9.9,8.7
aluno_1984,Lucas Souza,Manhã,2,5.9,2.5,9.8
aluno_1985,Mariana Almeida,Noite,4,7.6,5.6,1.1
aluno_1986,Tatiane Almeida,Manhã,1,0.3,4.9,2.2
aluno_1987,Juliana Lima,Tarde,1,7.4,1.7,7.4
aluno_1988,Vinicius Almeida,Noite,4,6.3,4.5,4.0
aluno_1989,Igor Nascimento,Noite,4,1.9,1.5,2.9
aluno_1990,Mariana Rodrigues,Manhã,1,8.9,1.4,6.6
aluno_1991,Lucas Nascimento,Tarde,3,9.5,7.1,6.3
aluno_1992,Igor Pereira,Noite,4,1.6,7.5,9.2
aluno_1993,Bruno Pereira,Noite,3,4.5,3.7,5.1
aluno_1994,Nicolas Almeida,Tarde,4,3.5,3.4,0.7
aluno_1995,Eduardo Costa,Tarde,5,4.1,1.5,0.5
aluno_1996,Gabriel Nascimento,Manhã,5,0.4,6.9,3.0
aluno_1997,Eduardo Souza,Tarde,3,7.2,4.9,3.3
aluno_1998,Vinicius Costa,Noite,3,6.3,1.1,6.0
aluno_1999,Carlos Oliveira,Noite,1,9.0,1.3,1.6
aluno_2000,Nicolas Lima,Tarde,3,9.7,1.1,3.5
